ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Local         ,2890735600,90735600/0001  ,,09/11/2006,14:37,Belfast,028 9060 2707     ,00:02:25,0,0.13
0870 numbers      ,2890735600,90735600/0001  ,,09/11/2006,14:41,0870 Numbers,08709 074798      ,00:00:40,0,0.05
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,14:47,Mobile Phone,07968 185481      ,00:00:04,0,0.04
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,14:48,Mobile Phone,07920 187555      ,00:00:53,0,0.15
Local         ,2890735600,90735600/0001  ,,09/11/2006,14:51,Belfast,028 9032 3456     ,00:04:57,0,0.23
Local         ,2890735600,90735600/0001  ,,09/11/2006,14:54,Belfast,028 9038 9999     ,00:00:52,0,0.065
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,14:59,Mobile Phone,07920 187555      ,00:00:57,0,0.16
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:00,Lisburn,028 9262 5891     ,00:03:42,0,0.18
0870 numbers      ,2890735600,90735600/0001  ,,09/11/2006,15:05,0870 Numbers,08707 067483      ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:08,Belfast,028 9032 1761     ,00:01:08,0,0.08
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:11,Crumlin,028 9442 1967     ,00:05:32,0,0.255
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:21,Glengormley,028 9083 8999     ,00:00:10,0,0.04
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:22,Belfast,028 9024 9659     ,00:00:25,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,09/11/2006,15:22,Ballymena,028 2564 9616     ,00:00:26,0,0.065
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:25,Belfast,028 9024 9659     ,00:00:37,0,0.055
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:26,Lisburn,028 9262 5891     ,00:00:20,0,0.045
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:30,Mobile Phone,07920 832443      ,00:00:22,0,0.08
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:34,Belfast,028 9073 8000     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:38,Newtownards,028 9181 3173     ,00:03:36,0,0.175
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:40,Mobile Phone,07917 544421      ,00:01:06,0,0.18
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:43,Belfast,028 9045 6111     ,00:04:23,0,0.21
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:45,Crumlin,028 9442 1967     ,00:23:17,0,0.965
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:46,Mobile Phone,07748 475552      ,00:01:32,0,0.24
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:46,Mobile Phone,07802 988955      ,00:00:05,0,0.04
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:46,Mobile Phone,07920 832227      ,00:06:09,0,0.865
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,15:48,Mobile Phone,07917 544421      ,00:00:17,0,0.07
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:54,Lisburn,028 9262 5891     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:56,Comber,028 9187 3173     ,00:00:11,0,0.04
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:57,Newtownards,028 9181 3173     ,00:00:24,0,0.05
Local         ,2890735600,90735600/0001  ,,09/11/2006,15:57,Belfast,028 9066 2366     ,00:00:47,0,0.065
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:00,Belfast,028 9073 5603     ,00:08:32,0,0.375
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:03,Mobile Phone,07917 544421      ,00:00:38,0,0.12
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:05,Belfast,028 9072 9522     ,00:00:32,0,0.055
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:07,Mobile Phone,07920 832227      ,00:00:50,0,0.145
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:12,Belfast,028 9031 9220     ,00:13:28,0,0.57
Intnl         ,2890735600,90735600/0001  ,,09/11/2006,16:12,Ireland Rep,35316292141,00:00:28,0,0.07
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:16,Mobile Phone,07788 144205      ,00:00:40,0,0.125
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:16,Mobile Phone,07788 144205      ,00:00:16,0,0.07
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:17,Newtownards,028 9182 1010     ,00:02:02,0,0.115
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:17,Belfast,028 9073 5603     ,00:59:57,0,2.43
Intnl         ,2890735600,90735600/0001  ,,09/11/2006,16:17,Ireland Rep,35316292141,00:00:27,0,0.07
Intnl         ,2890735600,90735600/0001  ,,09/11/2006,16:19,Ireland Rep,35316292141,00:03:02,0,0.275
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:20,Mobile Phone,07920 187557      ,00:00:11,0,0.055
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:20,Mobile Phone,07920 187557      ,00:00:05,0,0.045
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:21,Mobile Phone,07917 733357      ,00:00:42,0,0.125
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:30,Belfast,028 9076 3359     ,00:00:56,0,0.07
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:32,Newtownards,028 9182 1010     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:35,Moira,028 9261 9933     ,00:01:57,0,0.11
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:38,Belfast,028 9060 2707     ,00:03:20,0,0.165
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:38,Belfast,028 9023 8451     ,00:02:42,0,0.14
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:40,Mobile Phone,07716 517673      ,00:00:22,0,0.075
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:41,Belfast,028 9065 9287     ,00:00:22,0,0.045
Local         ,2890735600,90735600/0001  ,,09/11/2006,16:42,Belfast,028 9072 9522     ,00:01:32,0,0.095
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:44,Mobile Phone,07920 832227      ,00:03:26,0,0.495
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,16:49,Mobile Phone,07787 572241      ,00:00:32,0,0.105
0845 numbers       ,2890735600,90735600/0001  ,,09/11/2006,17:03,0845 Numbers,08451 231234      ,00:00:01,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,09/11/2006,17:05,0845 Numbers,08451 231237      ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,09/11/2006,17:05,Belfast,028 9044 2429     ,00:00:08,0,0.04
Local         ,2890735600,90735600/0001  ,,09/11/2006,17:10,Belfast,028 9060 2707     ,00:00:37,0,0.055
Local         ,2890735600,90735600/0001  ,,09/11/2006,17:14,Belfast,028 9080 8777     ,00:02:04,0,0.115
Mobile        ,2890735600,90735600/0001  ,,09/11/2006,18:04,Mobile Phone,07710 836915      ,00:05:14,0,0.575
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,08:19,Mobile Phone,07920 832443      ,00:00:03,0,0.04
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,08:19,Mobile Phone,07920 832227      ,00:01:46,0,0.27
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,08:21,Mobile Phone,07710 377065      ,00:00:19,0,0.065
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,08:27,Mobile Phone,07787 572241      ,00:00:22,0,0.08
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,08:50,Mobile Phone,07917 544421      ,00:07:56,0,1.105
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:05,Belfast,028 9045 6111     ,00:01:18,0,0.085
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:06,Crumlin,028 9442 3291     ,00:04:42,0,0.22
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:06,Belfast,028 9024 2545     ,00:01:06,0,0.075
0845 numbers       ,2890735600,90735600/0001  ,,10/11/2006,09:10,0845 Numbers,08452 264178      ,00:00:16,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,09:11,,28256524379,00:05:29,0,0.47
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:21,Belfast,028 9077 1741     ,00:04:20,0,0.205
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,09:28,London,020 7538 8230     ,00:00:15,0,0.05
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:29,Belfast,028 9073 2273     ,00:00:23,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,09:30,Ballymena,028 2565 2437     ,00:02:43,0,0.25
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:31,Belfast,028 9053 1347     ,00:00:05,0,0.035
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:32,Belfast,028 9073 2273     ,00:00:49,0,0.065
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,09:32,Mobile Phone,07717 224057      ,00:00:04,0,0.04
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:39,Belfast,028 9034 2246     ,00:00:03,0,0.035
Local         ,2890735600,90735600/0001  ,,10/11/2006,09:43,Belfast,028 9060 2707     ,00:01:17,0,0.085
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,09:44,Mobile Phone,07779 247916      ,00:03:40,0,0.465
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:00,Mobile Phone,07787 572241      ,00:04:44,0,0.675
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:01,Bangor NI,028 9146 0459     ,00:00:20,0,0.045
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:09,Mobile Phone,07920 832227      ,00:01:41,0,0.26
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,10:11,Dungannon,028 8772 5858     ,00:01:18,0,0.135
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:13,Mobile Phone,07920 187555      ,00:01:53,0,0.29
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,10:13,Eglinton,028 7181 1295     ,00:01:52,0,0.18
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,10:15,Lurgan,028 3832 4332     ,00:00:50,0,0.1
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:24,Belfast,028 9024 1818     ,00:00:48,0,0.065
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:27,Belfast,028 9024 3686     ,00:07:38,0,0.34
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:29,Crumlin,028 9442 3291     ,00:01:36,0,0.095
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:32,Mobile Phone,07968 185481      ,00:03:38,0,0.46
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:32,Glengormley,028 9083 8999     ,00:00:57,0,0.07
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:33,Mobile Phone,07990 558187      ,00:02:02,0,0.31
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:37,Mobile Phone,07920 187555      ,00:01:27,0,0.23
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:38,Mobile Phone,07917 733357      ,00:00:45,0,0.135
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:39,Belfast,028 9035 6655     ,00:03:04,0,0.155
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:44,Belfast,028 9053 3350     ,00:05:35,0,0.255
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:45,Belfast,028 9024 3686     ,00:01:26,0,0.09
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:48,Belfast,028 9087 8700     ,00:01:23,0,0.09
Local         ,2890735600,90735600/0001  ,,10/11/2006,10:50,Belfast,028 9035 6655     ,00:01:27,0,0.09
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,10:52,Mobile Phone,07917 733357      ,00:03:21,0,0.485
0845 numbers       ,2890735600,90735600/0001  ,,10/11/2006,11:03,0845 Numbers,08455 842950      ,00:02:46,0,0.093
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:04,Mobile Phone,07880 504469      ,00:00:40,0,0.125
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,11:08,London,020 7538 8230     ,00:01:53,0,0.185
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:09,Mobile Phone,07726 109461      ,00:00:13,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,11:13,Londonderry,028 7128 7000     ,00:02:00,0,0.19
Local         ,2890735600,90735600/0001  ,,10/11/2006,11:17,Glengormley,028 9084 0555     ,00:00:35,0,0.055
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:23,Mobile Phone,07920 186992      ,00:03:16,0,0.475
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,11:26,Dundrum,028 4375 1211     ,00:00:40,0,0.085
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:28,Mobile Phone,07879 621634      ,00:05:36,0,0.79
0845 numbers       ,2890735600,90735600/0001  ,,10/11/2006,11:29,0845 Numbers,08455 842950      ,00:00:38,0,0.05
Local         ,2890735600,90735600/0001  ,,10/11/2006,11:30,Belfast,028 9054 1826     ,00:00:44,0,0.06
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:31,Mobile Phone,07917 733357      ,00:02:23,0,0.355
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:35,Mobile Phone,07968 185481      ,00:00:15,0,0.06
Local         ,2890735600,90735600/0001  ,,10/11/2006,11:41,Belfast,028 9024 3686     ,00:03:49,0,0.185
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,11:51,Mobile Phone,07920 187555      ,00:04:01,0,0.575
Local         ,2890735600,90735600/0001  ,,10/11/2006,11:56,Belfast,028 9070 5678     ,00:02:12,0,0.12
Local         ,2890735600,90735600/0001  ,,10/11/2006,11:57,Belfast,028 9077 1741     ,00:04:19,0,0.205
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,12:00,Coalisland,028 8774 7900     ,00:00:52,0,0.1
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,12:08,London,020 7538 8230     ,00:01:37,0,0.16
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,12:09,Mobile Phone,07802 380005      ,00:00:25,0,0.08
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:09,Belfast,028 9035 6655     ,00:02:42,0,0.14
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,12:12,Mobile Phone,07789 552155      ,00:00:24,0,0.085
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,12:12,Mobile Phone,07917 733357      ,00:00:24,0,0.085
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:19,Belfast,028 9024 1818     ,00:03:23,0,0.17
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:29,Belfast,028 9045 6111     ,00:02:43,0,0.14
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:30,Belfast,028 9057 9000     ,00:07:44,0,0.34
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:36,Belfast,028 9027 9090     ,00:01:36,0,0.095
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:40,Belfast,028 9024 3686     ,00:01:33,0,0.095
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,12:43,Mobile Phone,07776 180248      ,00:00:40,0,0.125
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,12:49,Mobile Phone,07920 187555      ,00:03:05,0,0.45
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,12:54,Greyabbey,028 4278 7774     ,00:04:00,0,0.35
0845 numbers       ,2890735600,90735600/0001  ,,10/11/2006,12:54,0845 Numbers,08457 740740      ,00:08:11,0,0.275
Local         ,2890735600,90735600/0001  ,,10/11/2006,12:58,Dundonald,028 9048 4008     ,00:01:19,0,0.085
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:07,Dundonald,028 9048 4008     ,00:09:39,0,0.42
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:08,Belfast,028 9076 5506     ,00:02:02,0,0.115
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:09,Belfast,028 9066 7637     ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:12,Belfast,028 9057 9000     ,00:05:01,0,0.235
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:15,Belfast,028 9046 9544     ,00:00:56,0,0.07
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,13:17,Mobile Phone,07971 805734      ,00:00:13,0,0.06
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:18,Belfast,028 9057 9000     ,00:03:05,0,0.155
0845 numbers       ,2890735600,90735600/0001  ,,10/11/2006,13:24,0845 Numbers,08450 450095      ,00:00:21,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,10/11/2006,13:27,0870 Numbers,08702 400408      ,00:06:31,0,0.439
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:35,Belfast,028 9024 2111     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:38,Belfast,028 9045 3345     ,00:00:52,0,0.065
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:38,Glengormley,028 9084 1234     ,00:00:59,0,0.07
Intnl         ,2890735600,90735600/0001  ,,10/11/2006,13:49,Ireland Rep,35316292141,00:00:28,0,0.07
Intnl         ,2890735600,90735600/0001  ,,10/11/2006,13:51,Ireland Rep,35316292141,00:00:04,0,0.04
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,13:51,Mobile Phone,07748 535842      ,00:00:22,0,0.08
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,13:55,Mobile Phone,07968 792957      ,00:01:12,0,0.175
Local         ,2890735600,90735600/0001  ,,10/11/2006,13:56,Glengormley,028 9083 8999     ,00:00:35,0,0.055
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,13:56,Mobile Phone,07920 187555      ,00:03:11,0,0.465
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,13:58,Gilford,028 3883 1022     ,00:00:33,0,0.075
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,14:00,Mobile Phone,07919 496126      ,00:00:14,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,14:02,Dungannon,028 8775 2118     ,00:00:48,0,0.095
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,14:06,Mobile Phone,07921 652121      ,00:00:51,0,0.125
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:16,Glengormley,028 9083 8999     ,00:02:20,0,0.125
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:35,Glengormley,028 9083 8999     ,00:02:44,0,0.14
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,14:41,Mobile Phone,07920 187557      ,00:00:22,0,0.08
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:44,Belfast,028 9023 5544     ,00:01:30,0,0.09
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,14:45,Mobile Phone,07920 187557      ,00:00:24,0,0.085
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:45,Glengormley,028 9083 8999     ,00:00:47,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,14:47,Londonderry,028 7137 0170     ,00:00:27,0,0.07
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:48,Belfast,028 9038 1321     ,00:00:33,0,0.055
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:49,Belfast,028 9024 1818     ,00:00:37,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,14:52,Enniskillen,028 6632 4059     ,00:00:23,0,0.065
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,14:53,Mobile Phone,07909 900711      ,00:00:23,0,0.085
Intnl         ,2890735600,90735600/0001  ,,10/11/2006,14:56,Ireland Rep,35316292141,00:00:45,0,0.09
Local         ,2890735600,90735600/0001  ,,10/11/2006,14:59,Belfast,028 9077 0770     ,00:00:27,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,15:00,Londonderry,028 7126 0428     ,00:01:24,0,0.145
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:02,Belfast,028 9024 6091     ,00:00:41,0,0.06
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:03,Belfast,028 9024 2111     ,00:04:09,0,0.2
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:04,Belfast,028 9073 8000     ,00:00:25,0,0.05
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,15:04,Mobile Phone,07919 496126      ,00:02:33,0,0.38
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:12,Belfast,028 9066 2366     ,00:08:24,0,0.37
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:20,Belfast,028 9032 5835     ,00:01:35,0,0.095
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:21,Glengormley,028 9083 8999     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:21,Belfast,028 9024 2111     ,00:01:53,0,0.11
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,15:29,Mobile Phone,07968 185481      ,00:01:11,0,0.17
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,15:31,Mobile Phone,07920 187555      ,00:01:02,0,0.17
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,15:38,Mobile Phone,07909 900711      ,00:07:09,0,1
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:38,Glengormley,028 9083 8999     ,00:04:38,0,0.22
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,15:46,Mobile Phone,07793 287824      ,00:01:23,0,0.185
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:54,Belfast,028 9057 9000     ,00:19:06,0,0.795
Local         ,2890735600,90735600/0001  ,,10/11/2006,15:58,Glengormley,028 9083 8999     ,00:01:08,0,0.08
Local         ,2890735600,90735600/0001  ,,10/11/2006,16:04,Belfast,028 9027 8738     ,00:00:25,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,16:05,Donaghmore,028 8776 1252     ,00:00:14,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/11/2006,16:06,Seaforde,028 4481 1685     ,00:00:10,0,0.045
Mobile        ,2890735600,90735600/0001  ,,10/11/2006,16:12,Mobile Phone,07920 186992      ,00:02:53,0,0.425
